dataset,seed,method,auc_roc,neg_brier,cv_lambda
fri_c4_500_10,1,Coopetitive-CV,0.9575757575757575,-0.0881763097601206,0.0
fri_c4_500_10,2,Equal,0.9511111111111111,-0.10799902995922663,1.0
fri_c4_500_10,2,Individual-Only,0.9563636363636364,-0.0969750744024625,1.0
fri_c4_500_10,2,Interaction-Only,0.8707070707070708,-0.15893174281986414,1.0
fri_c4_500_10,2,Coopetitive-0.5,0.9656565656565657,-0.080978680445912,1.0
fri_c4_500_10,2,Coopetitive-CV,0.9624242424242424,-0.08183506283887043,1.0
fri_c4_500_10,3,Equal,0.9365656565656566,-0.11920267234769603,1.1
fri_c4_500_10,3,Individual-Only,0.9466666666666667,-0.10630265828063734,1.1
fri_c4_500_10,3,Interaction-Only,0.8157575757575758,-0.17635422945104193,1.1
fri_c4_500_10,3,Coopetitive-0.5,0.962020202020202,-0.09137917790739963,1.1
fri_c4_500_10,3,Coopetitive-CV,0.9410101010101011,-0.10153598218186367,1.1
fri_c4_500_10,4,Equal,0.9498989898989899,-0.11890532623005512,0.9
fri_c4_500_10,4,Individual-Only,0.9527272727272728,-0.11034293772652916,0.9
fri_c4_500_10,4,Interaction-Only,0.8804040404040404,-0.16095646790717827,0.9
fri_c4_500_10,4,Coopetitive-0.5,0.9494949494949494,-0.09723511407306479,0.9
fri_c4_500_10,4,Coopetitive-CV,0.9511111111111111,-0.09752787986111006,0.9
fri_c2_500_10,0,Equal,0.9179926560587516,-0.12502121293766488,0.9
fri_c2_500_10,0,Individual-Only,0.9400244798041617,-0.10977820015406349,0.9
fri_c2_500_10,0,Interaction-Only,0.8225214198286414,-0.17118062680799845,0.9
fri_c2_500_10,0,Coopetitive-0.5,0.9616483068135455,-0.08518581847737,0.9
fri_c2_500_10,0,Coopetitive-CV,0.9616483068135455,-0.08291126510901879,0.9
fri_c2_500_10,1,Equal,0.8894328845369237,-0.13258327295716066,0.0
fri_c2_500_10,1,Individual-Only,0.9106487148102815,-0.12165565657056657,0.0
fri_c2_500_10,1,Interaction-Only,0.8004895960832313,-0.17740756928349616,0.0
fri_c2_500_10,1,Coopetitive-0.5,0.9465524275805793,-0.09338452232747395,0.0
fri_c2_500_10,1,Coopetitive-CV,0.9449204406364748,-0.09541737500689326,0.0
fri_c2_500_10,2,Equal,0.923296613627091,-0.11818568866307035,1.0
fri_c2_500_10,2,Individual-Only,0.9396164830681355,-0.10466330601767136,1.0
fri_c2_500_10,2,Interaction-Only,0.8164014687882497,-0.1727826357156268,1.0
fri_c2_500_10,2,Coopetitive-0.5,0.9657282741738066,-0.07186718820629877,1.0
fri_c2_500_10,2,Coopetitive-CV,0.9653202774377805,-0.0692591220587317,1.0
fri_c2_500_10,3,Equal,0.8743370053039576,-0.13901334232947518,1.0
fri_c2_500_10,3,Individual-Only,0.9004487964096288,-0.12386927010040492,1.0
fri_c2_500_10,3,Interaction-Only,0.762545899632803,-0.19474198983739188,1.0
fri_c2_500_10,3,Coopetitive-0.5,0.93390452876377,-0.08991086188992252,1.0
fri_c2_500_10,3,Coopetitive-CV,0.9359445124439004,-0.0862931646795451,1.0
fri_c2_500_10,4,Equal,0.9706242350061198,-0.09404495649844236,0.4
fri_c2_500_10,4,Individual-Only,0.9751121991024072,-0.07844826311159635,0.4
fri_c2_500_10,4,Interaction-Only,0.9094247246022031,-0.13762203664472972,0.4
fri_c2_500_10,4,Coopetitive-0.5,0.9787841697266423,-0.06472118281762701,0.4
fri_c2_500_10,4,Coopetitive-CV,0.9791921664626684,-0.06493570809462758,0.4
fri_c4_500_25,0,Equal,0.8474092207262341,-0.16177276960073933,1.2
fri_c4_500_25,0,Individual-Only,0.8820889432884537,-0.14415078933033448,1.2
fri_c4_500_25,0,Interaction-Only,0.7654018767849857,-0.19944825379951245,1.2
