dataset,seed,method,auc_roc,neg_brier,cv_lambda
rmftsa_ladata,3,Coopetitive-CV,0.9762183235867447,-0.06963964861412852,1.1
rmftsa_ladata,3,Shapley,0.9816764132553607,-0.06409512165258233,1.1
rmftsa_ladata,3,Shapley+SII,0.9730994152046784,-0.07470930028761608,1.1
rmftsa_ladata,3,Best-Single,0.9723196881091619,-0.07005985614001022,1.1
rmftsa_ladata,3,Stacking,0.982066276803119,-0.07071114713964,
rmftsa_ladata,4,Equal,0.9727095516569201,-0.06465563701933204,0.0
rmftsa_ladata,4,Perf-Weighted,0.9727095516569201,-0.06452423452636746,0.0
rmftsa_ladata,4,Individual-Only,0.9727095516569201,-0.06452423452636746,0.0
rmftsa_ladata,4,Interaction-Only,0.9692007797270955,-0.06807434810811575,0.0
rmftsa_ladata,4,Coopetitive-0.5,0.9766081871345029,-0.06319885650878265,0.0
rmftsa_ladata,4,Coopetitive-CV,0.9758284600389864,-0.06293197601409181,0.0
rmftsa_ladata,4,Shapley,0.9730994152046784,-0.06430847805134754,0.0
rmftsa_ladata,4,Shapley+SII,0.9762183235867447,-0.06289420042494898,0.0
rmftsa_ladata,4,Best-Single,0.9734892787524366,-0.06608163767654246,0.0
rmftsa_ladata,4,Stacking,0.9520467836257309,-0.09899128609898865,
threeOf9,0,Equal,1.0,-0.02916137624564056,0.0
threeOf9,0,Perf-Weighted,1.0,-0.026125484608859894,0.0
threeOf9,0,Individual-Only,1.0,-0.026125484608859894,0.0
threeOf9,0,Interaction-Only,0.9723484848484849,-0.0814012732664928,0.0
threeOf9,0,Coopetitive-0.5,1.0,-0.011843148776099195,0.0
threeOf9,0,Coopetitive-CV,1.0,-0.01635218461491878,0.0
threeOf9,0,Shapley,1.0,-0.024554350041191008,0.0
threeOf9,0,Shapley+SII,0.9742424242424242,-0.08065681849738217,0.0
threeOf9,0,Best-Single,1.0,-0.04452087378640776,0.0
threeOf9,0,Stacking,1.0,-0.08458280606478569,
threeOf9,1,Equal,1.0,-0.0267863560808844,0.0
threeOf9,1,Perf-Weighted,1.0,-0.02536458548633312,0.0
threeOf9,1,Individual-Only,1.0,-0.02536458548633312,0.0
threeOf9,1,Interaction-Only,0.975,-0.07333208460324367,0.0
threeOf9,1,Coopetitive-0.5,1.0,-0.012867612672411169,0.0
threeOf9,1,Coopetitive-CV,1.0,-0.01629289606546154,0.0
threeOf9,1,Shapley,1.0,-0.02477520861407964,0.0
threeOf9,1,Shapley+SII,0.975,-0.0731331690481487,0.0
threeOf9,1,Best-Single,1.0,-0.040432766990291254,0.0
threeOf9,1,Stacking,1.0,-0.08280868506071912,
threeOf9,2,Equal,1.0,-0.03392174937469179,0.0
threeOf9,2,Perf-Weighted,1.0,-0.03153938177507882,0.0
threeOf9,2,Individual-Only,1.0,-0.03153938177507882,0.0
threeOf9,2,Interaction-Only,0.9791666666666667,-0.06739967478324015,0.0
threeOf9,2,Coopetitive-0.5,1.0,-0.017499006391870516,0.0
threeOf9,2,Coopetitive-CV,1.0,-0.02103926411110909,0.0
threeOf9,2,Shapley,1.0,-0.02990691473098196,0.0
threeOf9,2,Shapley+SII,0.9844696969696969,-0.06377191879227281,0.0
threeOf9,2,Best-Single,1.0,-0.003991864155977964,0.0
threeOf9,2,Stacking,1.0,-0.016898746430614127,
threeOf9,3,Equal,0.9992424242424243,-0.03407793390819992,0.0
threeOf9,3,Perf-Weighted,0.9996212121212121,-0.031412041684659484,0.0
threeOf9,3,Individual-Only,0.9996212121212121,-0.031412041684659484,0.0
threeOf9,3,Interaction-Only,0.9659090909090908,-0.08278273297848286,0.0
threeOf9,3,Coopetitive-0.5,1.0,-0.015967838666438063,0.0
threeOf9,3,Coopetitive-CV,1.0,-0.02071624053062047,0.0
threeOf9,3,Shapley,1.0,-0.029781599477773864,0.0
threeOf9,3,Shapley+SII,0.9678030303030303,-0.08126318960407182,0.0
threeOf9,3,Best-Single,1.0,-0.047032524271844664,0.0
threeOf9,3,Stacking,1.0,-0.088408241578735,
threeOf9,4,Equal,1.0,-0.03230908184577008,0.0
threeOf9,4,Perf-Weighted,1.0,-0.03055593219394227,0.0
threeOf9,4,Individual-Only,1.0,-0.03055593219394227,0.0
threeOf9,4,Interaction-Only,0.968560606060606,-0.08512620445266975,0.0
threeOf9,4,Coopetitive-0.5,1.0,-0.01440776970107674,0.0
threeOf9,4,Coopetitive-CV,1.0,-0.015702235875324228,0.0
threeOf9,4,Shapley,1.0,-0.0298440204542572,0.0
threeOf9,4,Shapley+SII,0.968560606060606,-0.08510139700320019,0.0
threeOf9,4,Best-Single,1.0,-0.04314004854368932,0.0
threeOf9,4,Stacking,1.0,-0.08669179640045889,
diabetes_risk_prediction_dataset,0,Equal,0.990625,-0.03684002733881707,0.0
diabetes_risk_prediction_dataset,0,Perf-Weighted,0.990625,-0.036685681577351206,0.0
diabetes_risk_prediction_dataset,0,Individual-Only,0.990625,-0.036685681577351206,0.0
diabetes_risk_prediction_dataset,0,Interaction-Only,0.978515625,-0.056470995017598266,0.0
diabetes_risk_prediction_dataset,0,Coopetitive-0.5,0.990234375,-0.035093894227595776,0.0
diabetes_risk_prediction_dataset,0,Coopetitive-CV,0.991796875,-0.03340908047555775,0.0
diabetes_risk_prediction_dataset,0,Shapley,0.990625,-0.0365364097450518,0.0
diabetes_risk_prediction_dataset,0,Shapley+SII,0.9820312499999999,-0.05030232084700689,0.0
diabetes_risk_prediction_dataset,0,Best-Single,0.984375,-0.0447806678712368,0.0
diabetes_risk_prediction_dataset,0,Stacking,0.9910156250000001,-0.04415813100724924,
diabetes_risk_prediction_dataset,1,Equal,1.0,-0.0143272006496936,0.0
diabetes_risk_prediction_dataset,1,Perf-Weighted,1.0,-0.014255973778959716,0.0
diabetes_risk_prediction_dataset,1,Individual-Only,1.0,-0.014255973778959716,0.0
diabetes_risk_prediction_dataset,1,Interaction-Only,0.99921875,-0.024347688659365672,0.0
diabetes_risk_prediction_dataset,1,Coopetitive-0.5,1.0,-0.014050331725511095,0.0
diabetes_risk_prediction_dataset,1,Coopetitive-CV,1.0,-0.01409825183101464,0.0
diabetes_risk_prediction_dataset,1,Shapley,1.0,-0.014219936881775487,0.0
diabetes_risk_prediction_dataset,1,Shapley+SII,0.99921875,-0.025668382473149304,0.0
diabetes_risk_prediction_dataset,1,Best-Single,1.0,-0.015123798076923075,0.0
diabetes_risk_prediction_dataset,1,Stacking,1.0,-0.006032703577617722,
diabetes_risk_prediction_dataset,2,Equal,0.9953125,-0.028339081218626487,0.0
diabetes_risk_prediction_dataset,2,Perf-Weighted,0.9953125,-0.028129472985051068,0.0
diabetes_risk_prediction_dataset,2,Individual-Only,0.9953125,-0.028129472985051068,0.0
diabetes_risk_prediction_dataset,2,Interaction-Only,0.9859374999999999,-0.043730096546211156,0.0
diabetes_risk_prediction_dataset,2,Coopetitive-0.5,0.996875,-0.021449584703363358,0.0
diabetes_risk_prediction_dataset,2,Coopetitive-CV,0.9968750000000001,-0.020356417467720975,0.0
diabetes_risk_prediction_dataset,2,Shapley,0.9953125,-0.02793878441485609,0.0
diabetes_risk_prediction_dataset,2,Shapley+SII,0.987890625,-0.041434031021253655,0.0
diabetes_risk_prediction_dataset,2,Best-Single,0.997265625,-0.01810048076923077,0.0
diabetes_risk_prediction_dataset,2,Stacking,0.9968750000000001,-0.014490308330527538,
diabetes_risk_prediction_dataset,3,Equal,0.99609375,-0.029010041972174102,0.0
diabetes_risk_prediction_dataset,3,Perf-Weighted,0.99609375,-0.028711093977053737,0.0
diabetes_risk_prediction_dataset,3,Individual-Only,0.99609375,-0.028711093977053737,0.0
diabetes_risk_prediction_dataset,3,Interaction-Only,0.98828125,-0.04510345032524069,0.0
diabetes_risk_prediction_dataset,3,Coopetitive-0.5,0.996484375,-0.022993204890220723,0.0
diabetes_risk_prediction_dataset,3,Coopetitive-CV,0.996484375,-0.023265973509415925,0.0
diabetes_risk_prediction_dataset,3,Shapley,0.99609375,-0.02844892116474477,0.0
diabetes_risk_prediction_dataset,3,Shapley+SII,0.987109375,-0.0451143677464326,0.0
diabetes_risk_prediction_dataset,3,Best-Single,0.9968750000000001,-0.025087019230769232,0.0
diabetes_risk_prediction_dataset,3,Stacking,0.9984375,-0.0210340294682555,
diabetes_risk_prediction_dataset,4,Equal,0.98046875,-0.04738741979421161,0.0
diabetes_risk_prediction_dataset,4,Perf-Weighted,0.981640625,-0.047205941842542204,0.0
diabetes_risk_prediction_dataset,4,Individual-Only,0.981640625,-0.047205941842542204,0.0
diabetes_risk_prediction_dataset,4,Interaction-Only,0.97421875,-0.06438978641696637,0.0
diabetes_risk_prediction_dataset,4,Coopetitive-0.5,0.988671875,-0.041219629344253716,0.0
diabetes_risk_prediction_dataset,4,Coopetitive-CV,0.9875,-0.04122223759047957,0.0
diabetes_risk_prediction_dataset,4,Shapley,0.981640625,-0.04701595750006901,0.0
diabetes_risk_prediction_dataset,4,Shapley+SII,0.9773437500000001,-0.06191282690529798,0.0
diabetes_risk_prediction_dataset,4,Best-Single,0.9908203125,-0.04121033653846154,0.0
diabetes_risk_prediction_dataset,4,Stacking,0.983203125,-0.08849478584987747,
kc2,0,Equal,0.794633077765608,-0.12228110280282747,1.6
kc2,0,Perf-Weighted,0.7940854326396495,-0.12238251078357526,1.6
kc2,0,Individual-Only,0.7940854326396495,-0.12238251078357526,1.6
kc2,0,Interaction-Only,0.7973713033953997,-0.1255727255873032,1.6
kc2,0,Coopetitive-0.5,0.8017524644030668,-0.1212709735814649,1.6
kc2,0,Coopetitive-CV,0.7979189485213581,-0.1250744688344671,1.6
kc2,0,Shapley,0.7951807228915662,-0.12146463995693801,1.6
kc2,0,Shapley+SII,0.8028477546549836,-0.12331441165089836,1.6
kc2,0,Best-Single,0.8088718510405257,-0.12614188532555878,1.6
kc2,0,Stacking,0.7929901423877328,-0.12743098403552167,
kc2,1,Equal,0.7606790799561884,-0.13725686713017943,0.0
kc2,1,Perf-Weighted,0.7612267250821467,-0.13729406430569574,0.0
kc2,1,Individual-Only,0.7612267250821467,-0.13729406430569574,0.0
kc2,1,Interaction-Only,0.7661555312157722,-0.14220486538126975,0.0
kc2,1,Coopetitive-0.5,0.7590361445783133,-0.13964460440472187,0.0
kc2,1,Coopetitive-CV,0.7595837897042715,-0.13821412157194776,0.0
kc2,1,Shapley,0.7612267250821468,-0.13746357522190664,0.0
kc2,1,Shapley+SII,0.767250821467689,-0.14204232497158886,0.0
kc2,1,Best-Single,0.7324753559693319,-0.15296404275996112,0.0
kc2,1,Stacking,0.76013143483023,-0.1412003603622951,
kc2,2,Equal,0.8767798466593647,-0.10821035960869482,0.6
kc2,2,Perf-Weighted,0.8767798466593648,-0.10736108088959355,0.6
kc2,2,Individual-Only,0.8767798466593648,-0.10736108088959355,0.6
kc2,2,Interaction-Only,0.8302300109529025,-0.13022017752100773,0.6
kc2,2,Coopetitive-0.5,0.8811610076670318,-0.10483795463087794,0.6
kc2,2,Coopetitive-CV,0.8800657174151151,-0.1048849855318958,0.6
kc2,2,Shapley,0.8789704271631983,-0.10658867310900956,0.6
kc2,2,Shapley+SII,0.8707557502738226,-0.10892201940434655,0.6
kc2,2,Best-Single,0.8666484118291347,-0.11006756582136196,0.6
kc2,2,Stacking,0.8740416210295728,-0.11515699067718325,
kc2,3,Equal,0.9216867469879518,-0.10444363451572428,1.1
kc2,3,Perf-Weighted,0.9260679079956189,-0.1019353440370139,1.1
kc2,3,Individual-Only,0.9260679079956189,-0.1019353440370139,1.1
kc2,3,Interaction-Only,0.8921139101861993,-0.12587556536412178,1.1
kc2,3,Coopetitive-0.5,0.9430449069003286,-0.09494664535559279,1.1
kc2,3,Coopetitive-CV,0.9282584884994524,-0.10325626287730912,1.1
kc2,3,Shapley,0.932092004381161,-0.0999580117725427,1.1
kc2,3,Shapley+SII,0.9293537787513692,-0.10775581046302972,1.1
kc2,3,Best-Single,0.9353778751369113,-0.09732426077272052,1.1
kc2,3,Stacking,0.927710843373494,-0.09787008184295082,
kc2,4,Equal,0.7921686746987951,-0.12919600936578238,0.8
kc2,4,Perf-Weighted,0.7938116100766703,-0.12866192952138,0.8
kc2,4,Individual-Only,0.7938116100766703,-0.12866192952138,0.8
kc2,4,Interaction-Only,0.7960021905805038,-0.13561827475170282,0.8
kc2,4,Coopetitive-0.5,0.7998357064622125,-0.12657986989439057,0.8
kc2,4,Coopetitive-CV,0.8075027382256298,-0.12677218828888878,0.8
kc2,4,Shapley,0.7970974808324205,-0.12792802183140217,0.8
kc2,4,Shapley+SII,0.8053121577217963,-0.12912767419901877,0.8
kc2,4,Best-Single,0.7905257393209199,-0.13552070381940468,0.8
kc2,4,Stacking,0.7916210295728368,-0.13371972411556934,
water-treatment,0,Equal,0.9861111111111112,-0.060215133111356435,0.8
water-treatment,0,Perf-Weighted,0.9958333333333333,-0.04802982205194258,0.8
water-treatment,0,Individual-Only,0.9958333333333333,-0.04802982205194258,0.8
water-treatment,0,Interaction-Only,0.8520833333333333,-0.10262752110081552,0.8
water-treatment,0,Coopetitive-0.5,0.9979166666666667,-0.02901754785613994,0.8
water-treatment,0,Coopetitive-CV,0.9979166666666667,-0.023864823464649482,0.8
water-treatment,0,Shapley,0.9986111111111111,-0.03825091276578902,0.8
water-treatment,0,Shapley+SII,0.9784722222222222,-0.03279746394946045,0.8
water-treatment,0,Best-Single,0.9979166666666667,-0.01622951403260231,0.8
water-treatment,0,Stacking,0.9868055555555555,-0.01024397046750469,
water-treatment,1,Equal,0.9923611111111111,-0.037241844983941556,0.5
water-treatment,1,Perf-Weighted,0.9909722222222223,-0.035002670179652515,0.5
water-treatment,1,Individual-Only,0.9909722222222223,-0.035002670179652515,0.5
water-treatment,1,Interaction-Only,0.9520833333333334,-0.06348055332049259,0.5
water-treatment,1,Coopetitive-0.5,0.9944444444444445,-0.023985743450185473,0.5
water-treatment,1,Coopetitive-CV,0.9944444444444445,-0.023985743450185473,0.5
water-treatment,1,Shapley,0.99375,-0.03337275424246198,0.5
water-treatment,1,Shapley+SII,0.9826388888888888,-0.059007870494839736,0.5
water-treatment,1,Best-Single,0.9986111111111111,-0.014633260667324066,0.5
water-treatment,1,Stacking,0.9965277777777778,-0.017380164936342198,
water-treatment,2,Equal,0.9902777777777777,-0.05276524451495606,0.0
water-treatment,2,Perf-Weighted,1.0,-0.03412358618333948,0.0
water-treatment,2,Individual-Only,1.0,-0.03412358618333948,0.0
water-treatment,2,Interaction-Only,0.8625,-0.09595289801521081,0.0
water-treatment,2,Coopetitive-0.5,1.0,-0.016165641653965328,0.0
water-treatment,2,Coopetitive-CV,1.0,-0.019722172012767988,0.0
water-treatment,2,Shapley,1.0,-0.022062449433354586,0.0
water-treatment,2,Shapley+SII,1.0,-0.013290512788682088,0.0
water-treatment,2,Best-Single,1.0,-0.005091998726129532,0.0
water-treatment,2,Stacking,1.0,-0.02565480279390943,
water-treatment,3,Equal,0.9909722222222223,-0.057854112737297944,0.0
water-treatment,3,Perf-Weighted,0.9965277777777778,-0.049830974553493,0.0
water-treatment,3,Individual-Only,0.9965277777777778,-0.049830974553493,0.0
water-treatment,3,Interaction-Only,0.8194444444444444,-0.1001755922831724,0.0
water-treatment,3,Coopetitive-0.5,1.0,-0.03029260496438483,0.0
water-treatment,3,Coopetitive-CV,0.9993055555555556,-0.03829349747341238,0.0
water-treatment,3,Shapley,0.9979166666666667,-0.043341640024296975,0.0
water-treatment,3,Shapley+SII,0.9923611111111111,-0.06360313477389372,0.0
water-treatment,3,Best-Single,1.0,-0.007958936505019665,0.0
water-treatment,3,Stacking,1.0,-0.0034524081150624016,
water-treatment,4,Equal,0.9854166666666666,-0.05908567144987855,0.3
water-treatment,4,Perf-Weighted,0.9868055555555555,-0.03989339535953644,0.3
water-treatment,4,Individual-Only,0.9868055555555555,-0.03989339535953644,0.3
water-treatment,4,Interaction-Only,0.8347222222222221,-0.10724079463219807,0.3
water-treatment,4,Coopetitive-0.5,0.9833333333333334,-0.023758194468702348,0.3
water-treatment,4,Coopetitive-CV,0.9833333333333334,-0.024848072549241602,0.3
water-treatment,4,Shapley,0.9868055555555555,-0.028133356293885827,0.3
water-treatment,4,Shapley+SII,0.9875,-0.018060335303938926,0.3
water-treatment,4,Best-Single,0.9930555555555555,-0.00961336586624384,0.3
water-treatment,4,Stacking,0.9861111111111112,-0.011185467385512472,
doa_bwin,0,Equal,0.6390342052313883,-0.21576434795021784,0.9
doa_bwin,0,Perf-Weighted,0.6309859154929578,-0.22361629849325432,0.9
doa_bwin,0,Individual-Only,0.6309859154929578,-0.22361629849325432,0.9
doa_bwin,0,Interaction-Only,0.6551307847082495,-0.21292599457809994,0.9
doa_bwin,0,Coopetitive-0.5,0.6225352112676057,-0.23487706003380363,0.9
doa_bwin,0,Coopetitive-CV,0.6245472837022132,-0.22986185899649816,0.9
doa_bwin,0,Shapley,0.6177062374245473,-0.23738614156218502,0.9
doa_bwin,0,Shapley+SII,0.6253521126760564,-0.23180118142535114,0.9
doa_bwin,0,Best-Single,0.6112676056338028,-0.27123552560806274,0.9
doa_bwin,0,Stacking,0.5851106639839034,-0.23000098367091365,
doa_bwin,1,Equal,0.6012072434607645,-0.22627510495029618,1.5
doa_bwin,1,Perf-Weighted,0.5979879275653923,-0.22479921820569135,1.5
doa_bwin,1,Individual-Only,0.5979879275653923,-0.22479921820569135,1.5
doa_bwin,1,Interaction-Only,0.6040241448692153,-0.2294382834467068,1.5
doa_bwin,1,Coopetitive-0.5,0.5907444668008047,-0.22681454191658015,1.5
doa_bwin,1,Coopetitive-CV,0.6004024144869216,-0.22645643286280578,1.5
doa_bwin,1,Shapley,0.5835010060362174,-0.22576178668081168,1.5
doa_bwin,1,Shapley+SII,0.5826961770623743,-0.22901586459319742,1.5
doa_bwin,1,Best-Single,0.5802816901408451,-0.24432036965729687,1.5
doa_bwin,1,Stacking,0.6004024144869216,-0.2211610161891587,
doa_bwin,2,Equal,0.6120724346076458,-0.2165323977614244,1.9
doa_bwin,2,Perf-Weighted,0.6189134808853118,-0.21943515423711185,1.9
doa_bwin,2,Individual-Only,0.6189134808853118,-0.21943515423711185,1.9
doa_bwin,2,Interaction-Only,0.5907444668008048,-0.21692027235535805,1.9
doa_bwin,2,Coopetitive-0.5,0.6305835010060362,-0.24415862512349143,1.9
doa_bwin,2,Coopetitive-CV,0.5979879275653923,-0.21621303440069684,1.9
doa_bwin,2,Shapley,0.6257545271629779,-0.22487597676366378,1.9
doa_bwin,2,Shapley+SII,0.621327967806841,-0.2219926239107011,1.9
doa_bwin,2,Best-Single,0.6382293762575453,-0.28576216101646423,1.9
doa_bwin,2,Stacking,0.6245472837022132,-0.22116029723875932,
doa_bwin,3,Equal,0.660764587525151,-0.20606217538946167,2.0
doa_bwin,3,Perf-Weighted,0.670020120724346,-0.22101980269550525,2.0
doa_bwin,3,Individual-Only,0.670020120724346,-0.22101980269550525,2.0
doa_bwin,3,Interaction-Only,0.6515090543259557,-0.2072128308352639,2.0
doa_bwin,3,Coopetitive-0.5,0.6635814889336017,-0.2105302187025221,2.0
doa_bwin,3,Coopetitive-CV,0.6498993963782695,-0.2078063342827969,2.0
doa_bwin,3,Shapley,0.6603621730382294,-0.2175481226590533,2.0
doa_bwin,3,Shapley+SII,0.6559356136820925,-0.2125596710592353,2.0
doa_bwin,3,Best-Single,0.6704225352112676,-0.25758177042007446,2.0
doa_bwin,3,Stacking,0.345271629778672,-0.22116430288259517,
doa_bwin,4,Equal,0.5911468812877263,-0.2162378336153723,0.5
doa_bwin,4,Perf-Weighted,0.5814889336016097,-0.2161319569373794,0.5
doa_bwin,4,Individual-Only,0.5814889336016097,-0.2161319569373794,0.5
doa_bwin,4,Interaction-Only,0.5943661971830986,-0.22329125775758277,0.5
doa_bwin,4,Coopetitive-0.5,0.5778672032193158,-0.2187896759941173,0.5
doa_bwin,4,Coopetitive-CV,0.5778672032193158,-0.2187896759941173,0.5
doa_bwin,4,Shapley,0.5790744466800805,-0.2173875353994243,0.5
doa_bwin,4,Shapley+SII,0.5839034205231388,-0.21781648748919918,0.5
doa_bwin,4,Best-Single,0.5400402414486921,-0.23022249270473866,0.5
doa_bwin,4,Stacking,0.5766599597585513,-0.22116261349271416,
bwin_amlb,0,Equal,0.6390342052313883,-0.2157643228065451,0.9
bwin_amlb,0,Perf-Weighted,0.6309859154929578,-0.2236162953576502,0.9
bwin_amlb,0,Individual-Only,0.6309859154929578,-0.2236162953576502,0.9
bwin_amlb,0,Interaction-Only,0.6551307847082495,-0.21292581797978052,0.9
bwin_amlb,0,Coopetitive-0.5,0.6225352112676057,-0.23487705696280417,0.9
bwin_amlb,0,Coopetitive-CV,0.6245472837022132,-0.22986184243365476,0.9
bwin_amlb,0,Shapley,0.6177062374245473,-0.23738614141024278,0.9
bwin_amlb,0,Shapley+SII,0.6253521126760564,-0.23180116760561542,0.9
bwin_amlb,0,Best-Single,0.6112676056338028,-0.27123552560806274,0.9
bwin_amlb,0,Stacking,0.5851106639839034,-0.22997463625148576,
bwin_amlb,1,Equal,0.6012072434607645,-0.22627521729990235,1.5
bwin_amlb,1,Perf-Weighted,0.5979879275653923,-0.22479934864727547,1.5
bwin_amlb,1,Individual-Only,0.5979879275653923,-0.22479934864727547,1.5
bwin_amlb,1,Interaction-Only,0.6040241448692153,-0.22943829839165544,1.5
bwin_amlb,1,Coopetitive-0.5,0.5907444668008047,-0.22681467262002564,1.5
bwin_amlb,1,Coopetitive-CV,0.6004024144869216,-0.2264564710367774,1.5
bwin_amlb,1,Shapley,0.5835010060362174,-0.2257619193304409,1.5
bwin_amlb,1,Shapley+SII,0.5826961770623743,-0.22901594582125445,1.5
bwin_amlb,1,Best-Single,0.5802816901408451,-0.24432036965729687,1.5
bwin_amlb,1,Stacking,0.6004024144869216,-0.22116101617325015,
bwin_amlb,2,Equal,0.6120724346076458,-0.21653235073245114,1.9
bwin_amlb,2,Perf-Weighted,0.6189134808853118,-0.2194351302015637,1.9
bwin_amlb,2,Individual-Only,0.6189134808853118,-0.2194351302015637,1.9
bwin_amlb,2,Interaction-Only,0.5907444668008048,-0.21692021610663095,1.9
bwin_amlb,2,Coopetitive-0.5,0.6305835010060362,-0.2441586085270128,1.9
bwin_amlb,2,Coopetitive-CV,0.5979879275653923,-0.2162129656757663,1.9
bwin_amlb,2,Shapley,0.6257545271629779,-0.224875955963216,1.9
bwin_amlb,2,Shapley+SII,0.621327967806841,-0.221992513521975,1.9
bwin_amlb,2,Best-Single,0.6382293762575453,-0.28576216101646423,1.9
bwin_amlb,2,Stacking,0.6245472837022132,-0.2211602972392446,
bwin_amlb,3,Equal,0.660764587525151,-0.20606224547120222,2.0
bwin_amlb,3,Perf-Weighted,0.670020120724346,-0.2210198026956172,2.0
bwin_amlb,3,Individual-Only,0.670020120724346,-0.2210198026956172,2.0
bwin_amlb,3,Interaction-Only,0.6515090543259557,-0.20721276434979363,2.0
bwin_amlb,3,Coopetitive-0.5,0.6635814889336017,-0.21053025318639226,2.0
bwin_amlb,3,Coopetitive-CV,0.6498993963782695,-0.20780627982161046,2.0
bwin_amlb,3,Shapley,0.6607645875251509,-0.21758439409415578,2.0
bwin_amlb,3,Shapley+SII,0.656338028169014,-0.21257054037552153,2.0
bwin_amlb,3,Best-Single,0.6704225352112676,-0.25758177042007446,2.0
bwin_amlb,3,Stacking,0.345271629778672,-0.22116430290010766,
bwin_amlb,4,Equal,0.5911468812877263,-0.2162350241375302,0.5
bwin_amlb,4,Perf-Weighted,0.5814889336016097,-0.21612805591776765,0.5
bwin_amlb,4,Individual-Only,0.5814889336016097,-0.21612805591776765,0.5
bwin_amlb,4,Interaction-Only,0.5939637826961771,-0.22328094637339005,0.5
bwin_amlb,4,Coopetitive-0.5,0.578672032193159,-0.21877049471199606,0.5
bwin_amlb,4,Coopetitive-CV,0.578672032193159,-0.21877049471199606,0.5
bwin_amlb,4,Shapley,0.578672032193159,-0.21737733352435476,0.5
bwin_amlb,4,Shapley+SII,0.5851106639839033,-0.21782842394121024,0.5
bwin_amlb,4,Best-Single,0.5400402414486921,-0.2302224927033346,0.5
bwin_amlb,4,Stacking,0.5766599597585513,-0.22116261478427818,
cylinder-bands,0,Equal,0.917251051893408,-0.12432325156049845,1.2
cylinder-bands,0,Perf-Weighted,0.9309256661991585,-0.1187981034916265,1.2
cylinder-bands,0,Individual-Only,0.9309256661991585,-0.1187981034916265,1.2
cylinder-bands,0,Interaction-Only,0.805750350631136,-0.17927498267796538,1.2
cylinder-bands,0,Coopetitive-0.5,0.9414446002805049,-0.11093492336085722,1.2
cylinder-bands,0,Coopetitive-CV,0.9358345021037868,-0.11985038685248724,1.2
cylinder-bands,0,Shapley,0.938288920056101,-0.1131514687420062,1.2
cylinder-bands,0,Shapley+SII,0.9400420757363254,-0.11049706429667908,1.2
cylinder-bands,0,Best-Single,0.9274193548387096,-0.11906967592592592,1.2
cylinder-bands,0,Stacking,0.9386395511921459,-0.10421457040794257,
cylinder-bands,1,Equal,0.8934744268077601,-0.139482250197872,0.0
cylinder-bands,1,Perf-Weighted,0.9015873015873016,-0.13365710565619718,0.0
cylinder-bands,1,Individual-Only,0.9015873015873016,-0.13365710565619718,0.0
cylinder-bands,1,Interaction-Only,0.8,-0.17788143554144925,0.0
cylinder-bands,1,Coopetitive-0.5,0.9044091710758376,-0.1234447902613396,0.0
cylinder-bands,1,Coopetitive-CV,0.9058201058201057,-0.12439429310516621,0.0
cylinder-bands,1,Shapley,0.9065255731922398,-0.12825241793680162,0.0
cylinder-bands,1,Shapley+SII,0.8984126984126983,-0.12079683468852839,0.0
cylinder-bands,1,Best-Single,0.8850088183421517,-0.12856414914131165,0.0
cylinder-bands,1,Stacking,0.8966490299823633,-0.12656919306338307,
cylinder-bands,2,Equal,0.8152173913043479,-0.16620662962631094,0.3
cylinder-bands,2,Perf-Weighted,0.8257363253856942,-0.16072616748884158,0.3
cylinder-bands,2,Individual-Only,0.8257363253856942,-0.16072616748884158,0.3
cylinder-bands,2,Interaction-Only,0.7496493688639552,-0.19588968314744046,0.3
cylinder-bands,2,Coopetitive-0.5,0.8569424964936887,-0.1459919287810018,0.3
cylinder-bands,2,Coopetitive-CV,0.8565918653576438,-0.1462958362734637,0.3
cylinder-bands,2,Shapley,0.8369565217391304,-0.1545695857508436,0.3
cylinder-bands,2,Shapley+SII,0.8492286115007013,-0.15152056427013513,0.3
cylinder-bands,2,Best-Single,0.8678120617110799,-0.15573680555555552,0.3
cylinder-bands,2,Stacking,0.8730715287517532,-0.14104138889600673,
cylinder-bands,3,Equal,0.8650070126227208,-0.14872641700465722,0.0
cylinder-bands,3,Perf-Weighted,0.8660589060308556,-0.14783928548660055,0.0
cylinder-bands,3,Individual-Only,0.8660589060308556,-0.14783928548660055,0.0
cylinder-bands,3,Interaction-Only,0.8474754558204769,-0.16172133880506323,0.0
cylinder-bands,3,Coopetitive-0.5,0.8590462833099579,-0.14595751931605414,0.0
cylinder-bands,3,Coopetitive-CV,0.8590462833099579,-0.1459562944631516,0.0
cylinder-bands,3,Shapley,0.8695652173913043,-0.1469683391535156,0.0
cylinder-bands,3,Shapley+SII,0.8713183730715288,-0.14668621563403386,0.0
cylinder-bands,3,Best-Single,0.8622019635343618,-0.170654296875,0.0
cylinder-bands,3,Stacking,0.8685133239831697,-0.15142791175640105,
cylinder-bands,4,Equal,0.8909537166900421,-0.13936959763635462,0.0
cylinder-bands,4,Perf-Weighted,0.8979663394109396,-0.1371341597404498,0.0
cylinder-bands,4,Individual-Only,0.8979663394109396,-0.1371341597404498,0.0
cylinder-bands,4,Interaction-Only,0.8464235624123422,-0.1576715636448322,0.0
cylinder-bands,4,Coopetitive-0.5,0.9053295932678822,-0.12898722643284175,0.0
cylinder-bands,4,Coopetitive-CV,0.9063814866760168,-0.12954717725445491,0.0
